bng_x,bng_y,class,conf,votes,status,nearest_dist_m
224933.36541782555,592929.6271003935,smallcairn,0.3259790450334549,5,novel,12669.5
222175.69227804538,592330.8196969576,shieling,0.42602146168549854,6,novel,16665.5
221436.54065227663,591940.6002265246,shieling,0.28997577726840973,5,novel,16944.5
221427.89811271624,591911.5652619067,shieling,0.2775097906589508,5,novel,16931.8
221772.04857415552,592005.5154780129,shieling,0.31147512296835583,6,novel,16737.6
221687.47874367883,592126.4095623087,shieling,0.38013411845479694,7,novel,16881.5
221679.8258307149,591861.9900580993,shieling,0.29899803300698596,6,novel,16710.2
221743.98545187517,592095.6416837131,shieling,0.33952615559101107,5,novel,16819.1
222710.484150068,592018.5089835637,smallcairn,0.2316815435886383,5,novel,13753.3
223060.0067263048,592201.6497273415,smallcairn,0.2894316554069519,5,novel,13584.9
223048.24613664532,592287.0628379658,smallcairn,0.3111981004476547,5,novel,13646.7
222947.74657725144,592056.1352000728,shieling,0.24536819159984588,5,novel,15923.0
221101.95982631407,591287.6701715726,roundhouse,0.34621448318163556,6,novel,16549.0
220016.8073352777,590816.7115565923,smallcairn,0.2103550285100937,5,novel,15425.9
220966.22689894648,590924.9992330022,shieling,0.2114414175351461,6,novel,16454.5
220034.7069913824,590282.246822364,shieling,0.3507061366524015,7,novel,15954.2
220120.9769596031,590282.8927836769,shieling,0.2076572835445404,5,novel,15970.6
223284.96998820972,590298.4284782597,smallcairn,0.38303162654240924,6,novel,12315.9
220068.94764189317,590298.7120609828,shieling,0.3144349604845047,6,novel,15976.6
222495.81269348616,590171.8168566265,shieling,0.38680065870285035,5,novel,14994.1
223252.84084583627,590308.1872105435,smallcairn,0.2896835183103879,6,novel,12348.4
220694.7121854417,597195.7950952324,roundhouse,0.2247115194797516,5,novel,21439.9
224232.41770303223,594139.7523380015,shieling,0.20793510973453522,5,novel,16137.7
223505.87461529463,593232.5996033252,roundhouse,0.20294099549452463,6,novel,16582.6
227275.5409105422,593218.3643762334,shieling,0.2890776664018631,5,novel,13013.6
221117.48864476505,591986.3934728712,smallcairn,0.2570374011993408,5,novel,15048.9
221938.48949762344,592138.7729145479,shieling,0.3064718425273895,5,novel,16705.4
221894.29922769975,591829.3305446496,smallcairn,0.29010785818099977,5,novel,14312.9
222937.2308638755,591925.438583428,shieling,0.3432543948292732,6,novel,15838.0
221153.75738530376,591676.5662635938,smallcairn,0.34690375030040743,5,novel,14853.2
221150.1750395639,591649.034371331,smallcairn,0.3358450561761856,5,novel,14841.8
222001.45264350495,591770.5150301246,roundhouse,0.31900048851966856,5,novel,16454.8
224519.32912404882,591135.3957325597,roundhouse,0.4865939736366272,5,novel,14305.6
220515.04289887528,591010.5371205969,roundhouse,0.36387545863787335,6,novel,16197.7
220812.06191681974,590775.6731921934,smallcairn,0.32676067054271696,5,novel,14700.9
220718.58663716353,590742.395274622,smallcairn,0.24954636146624884,6,novel,14767.9
220948.16093400633,597928.2415549993,roundhouse,0.3409523069858551,5,novel,21885.4
229316.3143325366,597558.0511119197,shieling,0.43884430329004925,6,novel,14149.5
229960.9934035648,595515.4846368927,roundhouse,0.35164377341667813,6,novel,15900.9
223337.4885878925,592158.9182894,shieling,0.31786604473988217,6,novel,15725.5
223625.71253520984,592207.2207660119,shieling,0.3808584790676832,8,novel,15564.0
224303.5434525339,592268.3205576816,roundhouse,0.5074623269694192,7,novel,15332.5
220418.53229295262,590020.1781479759,shieling,0.43671440865312305,7,novel,15720.5
223284.74060223735,590299.2168183936,smallcairn,0.41031694163878757,6,novel,12316.5
237404.80286191174,569693.1530384272,roundhouse,0.5202327128499746,8,novel,1853.5
237493.21616888195,569779.5730918305,roundhouse,0.4570854902267456,5,novel,1894.3
237641.75807465962,569545.5821740224,roundhouse,0.36362555871407193,6,novel,1621.2
237563.31924941266,569564.8844453082,smallcairn,0.25530210733413694,5,novel,791.2
237613.02512318874,569781.8774284284,smallcairn,0.33440645535786945,6,novel,666.0
237631.3912884888,569804.1518938427,shieling,0.3146697670221329,5,novel,5290.2
237733.7063025765,569750.1680277265,shieling,0.25329638421535494,5,novel,5218.8
238981.47123228374,569515.3496770251,shieling,0.36361129794801983,7,novel,4245.2
239068.84716788612,569891.6742654099,roundhouse,0.3166349768638611,5,novel,2027.5
239398.5182343713,569652.2152287846,roundhouse,0.35423311591148376,8,novel,1983.5
238967.14235429856,569577.7369910962,shieling,0.24874993165334067,6,novel,4222.1
239192.4334296098,569917.2067125563,shieling,0.2868373692035675,5,novel,3849.6
239546.00593829472,569675.0325220372,roundhouse,0.3867962161699931,6,novel,2090.7
239738.41828455875,569890.0490930307,roundhouse,0.3970810044556856,8,novel,2378.9
237174.6723885157,569447.2078232975,roundhouse,0.33818513751029966,5,novel,1766.8
237124.52375697988,569471.5292264959,roundhouse,0.4003685787320137,6,novel,1816.7
237450.98272589626,569601.2052266696,shieling,0.2908973451703787,8,novel,5537.9
237499.86883443934,569318.0949364345,shieling,0.30393404364585874,5,novel,5618.9
237652.23842465194,569247.0979684942,roundhouse,0.3068418949842453,5,novel,1343.9
237789.334707028,569424.2935305631,roundhouse,0.3762059547007084,8,novel,1456.7
237829.156248232,569491.2754722073,roundhouse,0.3570809457451105,8,novel,1509.1
237809.50583899868,569447.0669245692,smallcairn,0.19711388434682572,7,novel,667.8
238183.29608011257,569335.5754118828,shieling,0.32123728692531583,5,novel,5014.1
238021.30594430328,569553.3720090839,shieling,0.33224886655807495,6,novel,5047.9
238315.6725402033,569369.3134704602,shieling,0.29648957401514053,8,novel,4883.4
238441.29922756023,569394.1017590049,shieling,0.40437312237918377,8,novel,4763.5
239422.45963181008,569490.4649840874,roundhouse,0.27912408610184986,6,novel,1869.5
237794.24154912907,568907.5017601368,shieling,0.3476263489574194,8,novel,5570.6
238069.79005904353,568993.6989146206,shieling,0.3625457013646762,6,novel,5292.7
238960.17015364056,569104.0972338384,shieling,0.393730674471174,7,novel,4507.6
238907.18161784924,568733.9937805412,roundhouse,0.460791751742363,8,novel,960.6
239082.9025924289,568809.8060853524,roundhouse,0.5915141440927982,8,novel,1139.3
239400.6779077392,568761.3121122019,smallcairn,0.5858178995549679,8,novel,93.6
239288.12513612362,568894.4406280791,smallcairn,0.5670431937490191,7,novel,82.4
239306.75195271007,568945.4143211916,smallcairn,0.5820954982191324,8,novel,113.9
239282.55929579303,568952.3801260471,smallcairn,0.5638403072953224,8,novel,131.1
239372.06412770884,568787.1954862924,smallcairn,0.5995400622487068,8,novel,57.2
239309.75244849254,568895.3574311102,smallcairn,0.49787746582712444,7,novel,68.4
239266.1256304414,568875.9179842161,smallcairn,0.5501703236784253,7,novel,91.2
239251.53217965123,568898.9452980552,smallcairn,0.4322450254112482,8,novel,114.8
239283.2210711291,568845.0668084407,smallcairn,0.5793335288763046,8,novel,67.0
239292.94381272106,568919.4374723763,smallcairn,0.527827674522996,8,novel,97.8
239300.39103592891,568810.9760300234,smallcairn,0.47019377537071705,8,novel,57.5
239345.29617748837,568968.1419925381,smallcairn,0.4095943234860897,8,novel,128.2
239355.1538986658,568851.9163115736,roundhouse,0.45066127677758533,6,novel,1377.0
239256.854183923,568967.5140593656,smallcairn,0.37174790033272337,7,novel,157.9
239389.35500345548,568729.2255319826,smallcairn,0.40718736685812473,8,novel,117.6
239290.82051639722,568806.5371555116,smallcairn,0.33126991774354664,7,novel,68.0
239313.09941120565,568982.7331056477,smallcairn,0.4379241280257702,8,novel,147.4
239398.7393042599,568816.5802105648,smallcairn,0.49393634125590324,8,novel,54.1
239310.8563941235,568782.2560657677,smallcairn,0.35997052064963747,7,novel,69.8
239228.55290467388,568812.587225444,smallcairn,0.33521069772541523,8,novel,124.5
239618.924852281,568820.2588972228,smallcairn,0.4672514870762825,8,novel,269.6
239607.26805434024,568857.0798517127,smallcairn,0.20943276286125184,5,novel,257.8
239602.24857157673,568834.2040871663,smallcairn,0.25415101647377014,5,novel,252.3
237727.81813477993,568708.2005242641,roundhouse,0.5648579349120458,6,novel,843.7
237597.49722182026,568595.8696311314,roundhouse,0.381555849313736,5,novel,851.9
237857.50757643435,568480.2813437262,shieling,0.36364143448216574,7,novel,5761.9
237824.65907512387,568514.9262261525,shieling,0.3203984498977661,5,novel,5767.7
237900.50797385207,568495.627220226,shieling,0.3488721081188747,7,novel,5718.2
238168.1472804914,568441.4276267737,roundhouse,0.23797267079353332,5,novel,408.3
239028.1660206513,568595.1342233875,smallcairn,0.3261383133275168,7,novel,186.1
239328.98439964847,568666.0455595688,smallcairn,0.39395337658269064,7,novel,175.2
239364.7260966685,568478.5639478345,smallcairn,0.3199329152703285,8,novel,361.7
239360.564617759,568692.281958673,smallcairn,0.39321169815957546,8,novel,148.1
239356.89532757993,568835.9313239584,roundhouse,0.2600348085165024,5,novel,1369.0
239313.13496427305,568667.9675744714,smallcairn,0.33314404636621475,6,novel,175.9
239331.35607916163,568695.062305313,smallcairn,0.41143851407936644,7,novel,146.1
239283.47976928562,568664.3578876021,smallcairn,0.34945303450028103,6,novel,187.8
239570.06343252034,568490.93071802,smallcairn,0.2627810835838318,5,novel,412.6
239435.87792020803,568497.3248408575,smallcairn,0.285116046667099,5,novel,353.3
239352.93134367096,568676.5846593218,smallcairn,0.3031329959630966,6,novel,163.4
237419.66703481425,568036.3435083544,shieling,0.4216229319572449,8,novel,6378.9
237301.70012612818,567984.5878990159,roundhouse,0.2765667200088501,5,novel,942.9
237573.42291236707,568032.582729953,shieling,0.21791101566382817,7,novel,6259.9
237637.88129494817,568019.9797857893,roundhouse,0.4840965196490288,6,novel,605.4
237717.87127153392,568218.4034944947,shieling,0.35748596489429474,7,novel,6031.6
238157.1042421722,568040.3122321606,roundhouse,0.501782264560461,8,novel,85.9
238097.34402197125,568115.1926583567,roundhouse,0.38769249320030214,5,novel,163.9
237902.86045776063,568146.9244435545,roundhouse,0.33377383053302767,5,novel,356.5
239661.7917197018,567984.2562056484,smallcairn,0.6158473268151283,8,novel,910.8
239637.1586930315,568008.380924354,smallcairn,0.551246102899313,8,novel,879.8
239658.694116743,568308.1850979772,smallcairn,0.47892890498042107,8,novel,614.9
239665.52726370862,568008.4459874011,smallcairn,0.5843699829918998,7,novel,889.4
239629.98844805517,568072.8862359208,smallcairn,0.5014828060354505,7,novel,816.6
239691.94169742032,568334.32769048,smallcairn,0.4902004413306713,8,novel,610.4
239649.1024179591,568059.2494240688,smallcairn,0.4317732666219984,7,novel,836.1
239653.14124641553,567972.6697342681,smallcairn,0.39084515906870365,8,novel,918.8
239630.78904820117,568031.2818962535,smallcairn,0.37416205023016247,7,novel,856.1
239688.4015274371,567963.8935165568,smallcairn,0.32464430630207064,5,novel,939.2
239646.1925901279,568096.768463551,smallcairn,0.4910625070333481,8,novel,800.1
239721.27087230555,568026.096871881,smallcairn,0.3319234549999237,7,novel,894.6
239630.49900841358,567968.3124632216,smallcairn,0.32976558431982994,8,novel,915.7
239651.20087291225,568035.4251794545,smallcairn,0.5597112327814102,7,novel,859.1
239703.8007358569,567968.7522796547,smallcairn,0.3681465148925781,5,novel,940.3
239673.01580782054,568156.0752010301,smallcairn,0.26586178243160247,5,novel,756.4
237545.23109994433,567821.2715940982,shieling,0.4442261140793562,8,novel,6414.9
237571.3693183659,567759.0302141225,shieling,0.47534490696021486,7,novel,6434.9
237967.49701766705,567890.6490964086,shieling,0.6133284653936114,7,novel,6049.7
237987.15560563176,567884.4653908835,shieling,0.4692066013813019,7,novel,6039.1
238242.43618157573,567951.7557029901,roundhouse,0.4949701300689152,7,novel,88.2
238135.65973055325,567803.7160153857,roundhouse,0.3422844707965851,7,novel,259.5
238424.29527880048,567796.0155046859,roundhouse,0.5492994423423495,7,novel,304.0
238484.98225913083,567634.4136659916,roundhouse,0.3862260989844799,8,novel,472.3
239742.4538781438,567856.4814752368,smallcairn,0.4774122629314661,8,novel,1058.9
239714.9023871461,567864.8540396064,smallcairn,0.3860616572201252,8,novel,1041.2
239658.86092624202,567982.6451322973,smallcairn,0.567729014903307,8,novel,911.3
239719.2924738049,567879.7476333246,smallcairn,0.27534984797239304,6,novel,1028.8
239695.36992864712,568043.2848773741,smallcairn,0.38594846427440643,7,novel,868.4
239726.1483259054,567838.1275314322,smallcairn,0.3168467219386782,7,novel,1070.2
239901.0584158895,567594.0436931774,roundhouse,0.48335909843444824,6,novel,1717.0
237995.28611912206,567428.7844384367,roundhouse,0.31168147424856824,6,novel,659.5
238035.85873031896,567316.0930130156,roundhouse,0.29571560621261594,5,novel,753.0
237881.95409445968,567346.5702288568,roundhouse,0.37220000475645065,6,novel,781.8
239965.662474494,567366.812252241,smallcairn,0.36743510365486143,5,novel,1081.9
239833.58910048814,567561.1427109845,smallcairn,0.4345757234841585,8,novel,1292.9
237547.9104279317,566852.5846586167,roundhouse,0.39330018758773805,5,novel,1375.9
239208.4760417377,567042.2994709437,shieling,0.37813316711357664,7,novel,5873.2
237583.03395934383,566733.5596873508,roundhouse,0.39764744894845144,7,novel,1463.7
237822.62464620968,566474.1059859381,shieling,0.4216837542397635,7,novel,7165.8
237861.55360705723,566464.9930394922,roundhouse,0.26311961710453036,5,novel,1620.5
238600.30127301358,566500.3350303546,roundhouse,0.31136973947286606,6,novel,1580.6
238835.22663449543,566445.6884183683,roundhouse,0.6600859127938747,8,novel,1700.8
238753.92644345248,566524.2005039449,roundhouse,0.3719230542580287,6,novel,1599.6
239860.77447118575,566565.1125569216,roundhouse,0.37284243702888487,5,novel,2189.2
237814.42760423274,566348.305119452,shieling,0.30623698979616165,6,novel,7267.1
238148.85257359387,566225.3192978629,roundhouse,0.3175211697816849,6,novel,1817.1
238956.2215353706,566425.4231254844,roundhouse,0.2781667659680049,6,novel,1765.1
238979.62631800352,566352.7175353981,roundhouse,0.40856863744556904,8,novel,1841.1
239345.31045975065,566259.7227268047,roundhouse,0.27027150988578796,5,novel,2093.9
239927.19335366323,566077.1552061723,roundhouse,0.5266928691416979,8,novel,2586.4
239391.75417937528,565979.6625177191,roundhouse,0.27925413846969604,5,novel,2358.9
239759.51492543498,565826.9090550734,roundhouse,0.38641120195388795,5,novel,2682.8
239228.88695091914,565068.0602121904,roundhouse,0.5299653857946396,8,novel,3131.2
239742.69273982494,565137.9181343038,shieling,0.3985456883907318,5,novel,7313.7
238376.69609974424,569541.8893273016,shieling,0.38837391436100005,5,novel,4742.6
237542.90434241848,569175.9807010548,shieling,0.23401606678962708,5,novel,5648.4
238337.15529044322,569421.9041267775,shieling,0.409927065883364,7,novel,4837.7
238345.4156565531,569318.2338515333,roundhouse,0.4667653813958168,6,novel,1282.3
238556.22934734332,569535.5946300774,shieling,0.19443441033363343,5,novel,4591.4
238461.44026912365,568739.4215096105,roundhouse,0.3036746233701706,7,novel,732.7
239324.27055119397,568771.8410344098,smallcairn,0.4362199852863948,6,novel,72.9
239283.477968744,568981.3772491179,smallcairn,0.35057996213436127,5,novel,156.2
239401.91884712086,568797.582624768,smallcairn,0.36980131020148593,6,novel,67.0
239203.7291731811,568839.3603031351,smallcairn,0.25774760246276857,5,novel,146.3
239414.65844195805,568813.3904427991,smallcairn,0.2554228752851486,5,novel,69.9
239329.88399906544,568907.5995378118,smallcairn,0.32976642847061155,5,novel,70.5
239283.1270767535,568764.5059387787,smallcairn,0.2765952616930008,5,novel,100.9
239245.94070449093,568832.9246156305,smallcairn,0.2936868114130838,7,novel,104.3
238214.89293034474,568514.8841732073,roundhouse,0.4693279465039571,6,novel,475.7
237338.9916011926,567933.757546022,shieling,0.35626212060451506,5,novel,6505.4
239802.13920802082,567672.3401734876,roundhouse,0.3094464455332075,7,novel,1601.9
239657.19002362728,567625.7670250618,shieling,0.23159241080284118,5,novel,5138.9
238448.5307825043,567244.6699614616,roundhouse,0.373444265127182,5,novel,821.5
238411.03007840124,567521.1826780916,smallcairn,0.1900942251086235,6,novel,1304.0
239084.24543025863,567499.3176795793,roundhouse,0.20521788597106932,5,novel,1000.0
239657.13826568538,567209.0932309375,roundhouse,0.18899917006492614,5,novel,1640.2
239878.48223335057,567512.921502147,smallcairn,0.21518072485923767,5,novel,1237.8
239317.30971836223,566827.7376546392,shieling,0.30237670838832853,5,novel,5994.5
239247.05893238416,567045.9922871472,shieling,0.39214465022087097,7,novel,5848.7
239225.9127613548,567050.0507625584,shieling,0.38741802672545117,6,novel,5857.1
237862.17833396082,566463.5645210884,shieling,0.1953105241060257,5,novel,7148.2
239691.30158961887,566541.1509230772,roundhouse,0.37005093693733215,6,novel,2084.3
239867.40267684316,566191.3061861693,smallcairn,0.4173481822013855,5,novel,225.4
239603.3543787846,565293.8413453161,roundhouse,0.3718880812327067,6,novel,3064.6
239192.0214717928,569917.0330534242,roundhouse,0.22080765068531036,5,novel,2103.3
239659.59804966688,569797.7351728877,shieling,0.22363125383853913,5,novel,3529.7
238978.51288138202,569511.4789292568,shieling,0.1943005859851837,5,novel,4249.9
237622.29209887076,568714.777064721,shieling,0.2785620421171188,5,novel,5819.9
237841.30822563334,566451.5276742625,shieling,0.20894632935523988,5,novel,7170.9
237810.74052226116,566424.7475623161,shieling,0.3521946549415588,5,novel,7211.1
238809.8078087415,566407.9200061425,roundhouse,0.4328759640455246,5,novel,1727.7
238975.70602011684,569504.5867475726,shieling,0.2395783245563507,5,novel,4256.1
238965.603898304,569578.4891242699,shieling,0.23756417880455652,6,novel,4223.0
239287.15552920743,568803.2836064284,smallcairn,0.31861652433872223,6,novel,72.8
239309.02672531898,568944.786120992,smallcairn,0.453449262040002,7,novel,112.5
239027.08726734406,568594.561641107,smallcairn,0.3926447800227574,7,novel,185.7
238163.02374778513,568039.8478625906,roundhouse,0.45595405623316765,8,novel,80.0
238244.3314690593,567947.9517653887,roundhouse,0.4743179380893707,5,novel,92.1
238412.31754957643,567520.0140151505,smallcairn,0.23114537596702575,5,novel,1304.6
238603.059367067,566497.8463077665,roundhouse,0.32125491499900816,5,novel,1583.6
239861.9172734202,566563.118032732,roundhouse,0.33149383664131166,5,novel,2191.4
237543.56992483194,567820.1178007489,shieling,0.39884899130889345,7,novel,6417.0
234805.78168893524,576440.783870111,shieling,0.3909457599123319,6,novel,4357.3
230838.73841538117,578054.2217833593,roundhouse,0.3881658549819674,7,novel,3296.7
232952.67957456943,577863.7508560932,roundhouse,0.5025599939482552,7,novel,2205.2
233165.52507816337,577740.3847626924,smallcairn,0.24215397238731384,5,novel,193.9
233288.66121867785,577804.4864579948,roundhouse,0.37857270836830137,5,novel,2205.7
233671.89223175595,577831.548625466,smallcairn,0.2453478773434957,6,novel,321.5
233729.28037936147,577920.9081606353,smallcairn,0.27241226605006624,7,novel,281.7
234055.42213444252,577823.7420795885,smallcairn,0.4127229377627373,8,novel,264.5
234026.6354091336,577798.526232056,smallcairn,0.43934820778667927,8,novel,283.8
234670.96566029548,577735.2135714976,smallcairn,0.40251441672444344,8,novel,95.2
230409.93512935494,577833.8901253603,roundhouse,0.22220165530840555,6,novel,3773.7
230580.00945062813,577709.1769050522,roundhouse,0.3474039477961404,7,novel,3711.4
230600.65900247646,577489.2951387645,roundhouse,0.46808576087156933,6,novel,3835.3
232051.177688261,577764.0986289547,smallcairn,0.21456234753131867,5,novel,1285.0
232733.1024934953,577676.0945901677,roundhouse,0.4113118478230068,7,novel,2447.2
233150.40744074085,577371.6970709228,shieling,0.3423954503876822,7,novel,3525.9
233322.45530623416,577700.7929798345,roundhouse,0.4441183464867728,7,novel,2306.1
233469.12251842214,577538.1779087306,shieling,0.6704183295369148,8,novel,3285.3
233474.8455494676,577517.7071339581,shieling,0.5092356614768505,8,novel,3304.1
233451.952753898,577506.3358783385,shieling,0.5468834564089775,8,novel,3320.0
233452.19463658505,577527.7099765851,shieling,0.42859248258173466,8,novel,3299.1
233538.09393535566,577551.8195580387,shieling,0.36456874864442007,7,novel,3258.1
233178.26546897803,577632.7141282781,roundhouse,0.2405707836151123,5,novel,2389.0
233627.87196308892,577630.7646280467,shieling,0.34715747833251953,6,novel,3164.3
233594.07352677122,577516.1415156855,roundhouse,0.2941061577626637,7,novel,2485.6
234486.92928194642,577464.1670906116,smallcairn,0.5126755024705615,7,novel,57.3
234517.4533145488,577680.1629485232,smallcairn,0.5610132776200771,8,novel,157.7
234527.4690156075,577634.253959107,smallcairn,0.4672453701496124,8,novel,117.5
234550.87475139962,577541.7034337652,smallcairn,0.42404595389962196,8,novel,55.3
234457.93058122185,577486.310966943,smallcairn,0.5396240539848804,8,novel,53.9
234542.76280075515,577569.3982938805,smallcairn,0.3729725815355778,8,novel,65.3
234479.13874291687,577403.7398466463,smallcairn,0.4172549141304834,7,novel,118.1
234504.24589727676,577653.1015287352,smallcairn,0.3736937301499503,7,novel,133.2
234498.2593160313,577699.8658220484,smallcairn,0.4815501943230629,8,novel,179.9
234529.17794151072,577693.5213631974,smallcairn,0.3996497119466464,6,novel,150.6
234533.1595453835,577451.4742361282,smallcairn,0.3775065413543156,7,novel,76.1
230788.55148097003,576965.1815184846,shieling,0.3857195992022753,8,novel,5068.7
230708.9646306329,577447.0484184071,smallcairn,0.27279025812943775,6,novel,2634.6
230757.8550237926,577024.4438108628,shieling,0.32308022181193036,6,novel,5045.2
230795.6972741594,577023.4829920704,shieling,0.19405124485492706,5,novel,5020.5
231213.86883037086,576969.0153942078,roundhouse,0.36203335012708393,7,novel,3796.5
230904.55159393477,577052.4118652937,roundhouse,0.21597405672073364,5,novel,3927.4
231901.7582899379,577148.4668279497,shieling,0.4405085990826289,6,novel,4251.0
231893.43427232493,577132.6310181301,shieling,0.42896480672061443,8,novel,4268.8
231873.5354387658,577150.6644369597,shieling,0.32346832379698753,8,novel,4264.2
231916.57960123234,577134.4534732391,shieling,0.3958321192434856,7,novel,4255.0
232319.30713403368,577441.7529859021,shieling,0.260683611035347,5,novel,3785.8
232355.32015802382,577229.0042344634,shieling,0.2879903256893158,5,novel,3956.5
232685.01611765492,577039.5966348937,smallcairn,0.4071278929710388,5,novel,765.2
232699.8089254886,576984.2891903417,roundhouse,0.2779787540435791,5,novel,3120.1
233460.66504723986,576970.9564410405,shieling,0.5323564596474171,8,novel,3843.2
233549.86385047145,576973.4668258034,shieling,0.2804764530488423,7,novel,3825.5
233602.20197219143,577059.5400030351,shieling,0.2763427545626958,6,novel,3732.4
234001.17730209883,577169.6096021445,roundhouse,0.4708862192928791,8,novel,2874.4
234546.06291556862,577136.3972666635,shieling,0.5012413244694471,8,novel,3634.2
234363.84541430697,577236.7785384068,roundhouse,0.3934651851654053,5,novel,2895.1
234386.52239305506,577331.3788603515,roundhouse,0.504131418466568,5,novel,2812.0
234571.25057542036,577039.5286720094,shieling,0.30013247082630795,6,novel,3733.2
234598.35242271368,577013.9940062222,roundhouse,0.32104278604189557,6,novel,3173.0
234793.2509541968,577271.6824386462,shieling,0.3996751333276431,6,novel,3535.5
230020.9169982212,576685.8052354953,roundhouse,0.49736157556374866,6,novel,4805.0
230170.4642043532,577068.3650575738,roundhouse,0.32783283293247223,5,novel,4436.2
231117.86023298904,576623.2976619832,roundhouse,0.2768104150891304,6,novel,4132.4
231778.65976239488,576908.963838203,shieling,0.2950192168354988,6,novel,4519.3
232666.91233073364,576932.6470418214,roundhouse,0.37565445303916933,5,novel,3178.5
232922.67379225613,576625.1226500601,roundhouse,0.28715823165008,7,novel,3423.9
232853.73374743998,576576.1763422741,roundhouse,0.3125637272993724,6,novel,3484.3
233177.2384746397,576749.0665042723,roundhouse,0.302403775709016,7,novel,3266.9
233289.03801978016,576637.0408741467,roundhouse,0.5209646709263325,8,novel,3369.6
233365.07689116252,576772.2652854188,roundhouse,0.3154843505471945,8,novel,3230.6
233517.0221874395,576845.9369147286,shieling,0.29723553359508514,6,novel,3956.7
233740.28173863693,576737.6118743374,shieling,0.3143582897526877,7,novel,4034.3
233661.02585193102,576773.9574605309,shieling,0.2710157558321953,8,novel,4007.2
234367.74694374934,576880.3510213837,smallcairn,0.3209361080080271,8,novel,370.1
234375.63962526608,576901.7498694727,smallcairn,0.3306817654520273,8,novel,349.2
234714.07506944193,576793.5012301058,shieling,0.3649347921212514,6,novel,3995.1
234826.96482617865,576699.664475897,roundhouse,0.3331749469041824,5,novel,3536.7
234932.45100735693,576943.7772039153,shieling,0.4672596092735018,7,novel,3883.8
234948.7458316038,576934.3995809143,shieling,0.43982795625925064,6,novel,3896.3
231259.25201612132,576250.5200205961,smallcairn,0.36403217166662216,6,novel,2383.7
233654.86965373188,576314.3099777469,shieling,0.2831392188866933,6,novel,4464.4
233885.65482046574,576416.9754982078,shieling,0.30031968440328327,7,novel,4341.7
233945.7576327878,576431.528130929,shieling,0.24142294526100158,5,novel,4323.8
234098.11107176685,576390.5781890206,shieling,0.22888940274715425,5,novel,4359.9
234407.02446848585,576354.011380129,shieling,0.43689033814838957,7,novel,4402.9
234420.23615822525,576307.5006582601,shieling,0.3411915798981984,6,novel,4450.1
234442.4516609088,576333.1840062081,shieling,0.31437987089157104,8,novel,4425.8
235726.5220226804,576305.1127714845,roundhouse,0.29385487735271454,6,novel,4237.9
231042.12748389205,575832.0562146694,roundhouse,0.26080946375926334,6,novel,4838.7
231259.63864389854,576250.6352401156,smallcairn,0.27950925230979917,5,novel,2383.3
233330.10549471137,576166.0722152642,shieling,0.3955426130975996,7,novel,4658.4
233938.54305287416,575947.9217630196,shieling,0.25046620198658537,7,novel,4807.2
234240.97572698147,576303.0320757256,shieling,0.18786431636129106,7,novel,4447.7
234086.63784899062,576258.0582320994,roundhouse,0.3134872814019521,6,novel,3787.6
234402.69923616794,576048.3559829463,shieling,0.33574652884687695,7,novel,4707.9
234439.90687254572,575907.9174420967,shieling,0.2416167825460434,5,novel,4850.2
234358.77247350055,575832.7520178859,shieling,0.3319102883338928,5,novel,4921.3
234407.60885046594,575849.9559355213,shieling,0.43881553411483765,5,novel,4906.3
234249.59930940537,575851.7649018136,roundhouse,0.18998557925224305,5,novel,4215.4
234653.32630487988,576137.1057137353,roundhouse,0.2504025220870972,5,novel,4031.4
236366.3814877172,575971.0410455969,roundhouse,0.28372827420632046,6,novel,4842.5
230054.28781396337,575548.5926371011,roundhouse,0.5682166814804077,7,novel,4690.5
233168.90322654115,575473.4642613598,roundhouse,0.40893123405320303,7,novel,4538.6
233125.41649749278,575585.4297411281,roundhouse,0.29307839274406433,5,novel,4430.4
233563.62558986404,575647.8106052123,shieling,0.2618990629911423,5,novel,5136.9
234468.70342452955,575488.8723353073,shieling,0.49925651649634045,6,novel,5270.2
234270.7192980555,575651.1522306775,shieling,0.35695474098126095,6,novel,5100.0
234421.1519616009,575897.6638776144,shieling,0.301991452063833,7,novel,4859.4
235071.09141307112,575479.9066056851,roundhouse,0.3455502986907959,5,novel,4776.8
235437.1935857587,575898.4291867658,shieling,0.29045513868331907,5,novel,5016.9
235932.0521924254,575705.6030590722,roundhouse,0.31881452458245413,7,novel,4866.6
235955.21740356478,575608.9026626386,roundhouse,0.4188522398471832,5,novel,4963.8
235924.29610779326,575609.8776111192,roundhouse,0.3072127729654312,5,novel,4949.7
236382.8653991618,575603.8514974986,roundhouse,0.46309201791882515,8,novel,5166.6
236326.3425024879,575583.6215682956,smallcairn,0.29862502962350845,6,novel,705.6
233459.74240791643,575347.9911659554,smallcairn,0.4125087686947414,7,novel,1455.9
233508.0305968037,575355.2179673722,smallcairn,0.43977590650320053,8,novel,1487.4
234625.66206450816,575160.0986015955,shieling,0.43147703632712364,8,novel,5609.3
234508.1107407205,575423.6362061028,shieling,0.31221698224544525,5,novel,5337.7
235037.8379147046,575383.1317918769,roundhouse,0.274982546766599,6,novel,4861.9
234834.687707636,575285.2808558329,roundhouse,0.39211734011769295,8,novel,4900.0
235067.08835530872,575348.67117627,shieling,0.42963652312755585,8,novel,5477.0
235298.2502010744,575151.5158689193,shieling,0.5396067053079605,6,novel,5713.0
